0.210489984684	-0.416315111261	0.611937295782	-0.68098639964	-0.142999122524	0.0802795195128	0.713697396107	1359484505.658686
0.20280224722	-0.421415068985	0.622800323615	-0.683237497821	-0.142144378931	0.0796429135112	0.711785433566	1359484505.793607
0.185853870557	-0.423927410413	0.623849441805	-0.684550665136	-0.141514447688	0.0782156115999	0.710806841596	1359484505.825364
0.173167876317	-0.430338457014	0.660766279367	-0.692654096603	-0.144992761688	0.0870070037955	0.70116844111	1359484505.858043
0.163973894582	-0.430155454041	0.624707288844	-0.688958711318	-0.149960525599	0.0898504575947	0.703402182348	1359484505.894959
0.168571805887	-0.425768599356	0.64443702732	-0.694478662663	-0.153523778984	0.0941719569838	0.69660711948	1359484505.928168
0.173715814065	-0.416298544758	0.632874830089	-0.6924282945	-0.158953905842	0.100735336372	0.696512099536	1359484505.958002
0.175201886702	-0.408831205939	0.644763122825	-0.694249757832	-0.160346151916	0.103904325257	0.693909415204	1359484506.158096
0.179301234293	-0.399823862646	0.657522210811	-0.689912459625	-0.161001273266	0.116110520863	0.696144909488	1359484506.324863
0.0947211918058	-0.425669199697	0.678694663987	-0.691547268114	-0.14239642018	0.131341345548	0.695870021221	1359484506.358022
0.108647576171	-0.422942063618	0.676145775066	-0.689939962765	-0.143261796814	0.151215698994	0.693247948234	1359484506.390735
0.125669524902	-0.415734214227	0.662554999448	-0.685894745257	-0.15005181566	0.162843574432	0.693191763737	1359484506.591809
0.146399015717	-0.397046481931	0.654830589516	-0.681529889708	-0.157224134693	0.172961853641	0.693456399559	1359484506.758205
0.155396907305	-0.388192178574	0.660267141056	-0.67975315508	-0.164494656315	0.174125886396	0.693222425985	1359484506.791957
0.175749240838	-0.368564570523	0.640079492206	-0.670620896454	-0.175995818142	0.17503796277	0.699038480218	1359484506.824678
0.160330158892	-0.369266113607	0.651240543351	-0.669512831667	-0.175376984885	0.168757255193	0.701795176833	1359484506.858078
0.139748213471	-0.371937624118	0.670603544139	-0.664105094262	-0.171524009017	0.166994604679	0.708277304531	1359484506.891512
0.12483458231	-0.373955374934	0.667355609197	-0.663202248045	-0.168694532146	0.164949908853	0.710279142719	1359484506.924567
0.121994408137	-0.382260148801	0.689707450273	-0.683681756354	-0.13528920537	0.162058697644	0.698579319373	1359484506.957858
0.139275587975	-0.345769215153	0.69787914551	-0.676288408737	-0.142336910664	0.158527619478	0.705154724818	1359484507.023007
-0.035512972942	-0.30740525018	0.607289453778	-0.662308102917	-0.104303101696	0.131386967241	0.73020976755	1359484507.056279
0.0409403222634	-0.221451625256	0.71833901525	-0.673589018012	-0.13820492814	0.136526252241	0.713118373834	1359484507.090879
0.050225243329	-0.202772520238	0.723201718627	-0.665668664903	-0.141710133232	0.132978811899	0.720499897496	1359484507.124056
0.0381271040057	-0.202949259384	0.685064268007	-0.642760642822	-0.140921403189	0.107681989518	0.745254656675	1359484507.190107
0.0122658329081	-0.212934886405	0.714381275507	-0.647641536822	-0.126822924728	0.0969838117592	0.745030553604	1359484507.223484
0.0595276471932	-0.17904079401	0.687997743419	-0.632706177857	-0.129249075069	0.102838632953	0.756572392219	1359484507.256120
0.0246628236266	-0.198142064152	0.74880465019	-0.645735251565	-0.107204465797	0.0937415203537	0.750163791956	1359484507.290295
0.0283529014396	-0.197181480406	0.779030476539	-0.63807521968	-0.0976031658688	0.0952344743596	0.757802105392	1359484507.356235
0.0576516487465	-0.189292030763	0.833248002218	-0.64289490748	-0.113572991469	0.10408916728	0.750301778486	1359484507.389617
0.0608704946843	-0.176623945796	0.772755738339	-0.621031179956	-0.128982982885	0.097722830394	0.766898892989	1359484507.422880
0.0731531957059	-0.162943781052	0.744060715353	-0.609957837032	-0.137207920779	0.0930670772531	0.774896085066	1359484507.456593
0.0551705745189	-0.174843370455	0.75284180409	-0.61366371841	-0.125619277831	0.0831470963788	0.775063351029	1359484507.490262
